Page	Head_Coord	Height	Text
317	322	10.0	（猫背である）。あれー やーんぢ ちんまがと
317	328	10.0	ーたん。（あの人は家でちぢこもっていた）。あ
318	85	10.0	ん ぐとぅ いーねー あれー ふぃんまがい
318	85	10.0	ん どー。（そんなことを言うとあの人はひね
318	85	10.0	くれるよ）。
318	86	12.0	まがやー ふぃぐやー すん 〈曲がりく
318	85	10.0	ねっている〉 【例】っやー ちんぬ くべー
318	85	10.0	 まがやーふぃぐやー そーくとぅ、だー、の
318	85	10.0	ーさ。（あなたの着物の襟は曲がっているので、
318	85	10.0	どれ、直そう）。
318	72	14.3	まかすん 〈預ける〉【活】まかちゃん、まかさ
318	85	10.0	ん、まかち 【例】じぇーさのー むる ちゃく
318	85	10.0	しんかい まかちゃん。（財産はすべて⻑男に
318	85	10.0	預けた）。
318	72	14.3	まかねー すん 〈食事を作る〉【活】〜さ
318	85	10.0	ん、〜さん、〜っし 【例】してぃみてぃむん、あ
318	85	10.0	さばん、ゆーばん、ちゅくいるむん かんげー
318	85	10.0	らんとーならんくとぅ、まかねーさーやか あ
318	85	10.0	んまさる っちょー をぅらん。どぅーちゅい
318	85	10.0	むん やれー、ぬくやー かむしが。（早朝飯、
318	85	10.0	昼ご飯、夕ご飯、食事を考えないといけないの
318	85	10.0	で、食事を作る人ほど頭を悩ましている人はい
318	85	10.0	ない。独身であれば、残り物を食べるんだが）。
318	85	10.0	わんねー どぅーくるどぅ まかねー そーん
318	85	10.0	 どー。（私は自分で食事を作っているよ）。
318	85	12.0	まかねー やー 〈食堂〉 【例】やぐさみむ
318	85	10.0	ん やれー、どぅーくる ちゅくてぃ かむし
318	85	10.0	やかん まかねーやーんぢ かむしどぅ やし
318	85	10.0	あがい すがやー？ ふかんぢ かみーねー 
318	85	10.0	けーてー たかあがいどぅ すがやー？（独り
318	85	10.0	者であれば、自分で作って食べるよりも食堂で
318	85	10.0	食べるのが安くつくのかなあ。外食すれば、か
318	85	10.0	えって高くつくのかなあ）。
318	72	14.3	まがら 〈内輪〉 【例】「まがら」んでぃ い
318	85	10.0	ーしぇー、ちょーでー、をぅじゃさー、をぅば
318	85	10.0	まー、いちゅくぬちゃー、みーっくゎ、うぃー
318	85	10.0	っくゎぬ くとぅ やん。（「まがら」と言うの
318	85	10.0	は兄弟、伯叔父、伯叔⺟、従兄弟姉妹、姪、甥
318	85	10.0	のことである）。くんどぅぬ うゆうぇーや 
318	85	10.0	まがらびけーさーに ちゃーぐゎー わかしぇ
318	328	10.0	ー っさ やー。（今度のお祝いは内輪だけで
318	328	10.0	祝おうね）。
318	315	14.3	まがるーふぃぐるー 〈ひねくれた者〉
318	321	10.0	【例】あれー まがるーふぃぐるー どー。（あ
318	328	10.0	の人はひねくれ者だよ）。
318	315	14.3	まきーん 〈負ける〉【活】まきたん、まきら
318	328	10.0	ん、まきてぃ
318	329	12.0	〜まき 〈〜負け〉 【例】かーぬ ふぃっさる
318	328	10.0	 っちょー かんすいまきん てぃーだまきん
318	328	10.0	 しー やっさん。（皮膚の弱い人はカミソリ
318	328	10.0	負けも日焼けもしやすい）。ちからまき すし
318	328	10.0	 やか くちんかい まきーしが、ちむ ふが
318	328	10.0	ん。（力で負けるのよりも口で押さえつけられ
318	328	10.0	るのが割り切れない）。ふみちまき すくとぅ、
318	328	10.0	なちぇー ちゃーん ならん。（暑さ負けする
318	328	10.0	ので、夏はどうにもならない）。なちまき（夏負
318	328	10.0	け）、ハジまき（ハゼにかぶれること）、くすい
318	328	10.0	まき（薬負け）、なーまき（名前負け）、ふじょ
318	328	10.0	ー まき（不浄負け、葬式などに行って体に異
318	328	10.0	変が出ること）。
318	315	14.3	まぎーん 〈曲げる〉【活】まぎたん、まぎら
318	328	10.0	ん、まぎてぃ 【例】っちゅぬ かんげー まぎ
318	328	10.0	ーるくとー ならん どー。（人の考えを曲げ
318	328	10.0	ることはできないよ）。ありが っやー どぅ
318	328	10.0	し まぎてぃとぅらちゃん。（あの人があなた
318	328	10.0	の友人を負かした）。
318	315	14.3	まく 〈わんぱく〉 【例】わらばー そーいね
318	328	10.0	ー はてぃまく やたしが、なまー あんし 
318	328	10.0	うふやしく なてぃ やー。（子どもの頃は乱
318	328	10.0	暴者だったが、今はあんなにおとなしくなって
318	328	10.0	ね）。
318	315	14.3	まぐいん 〈（皮膚、着物、紙などの）しわがよ
318	328	10.0	る〉 【例】ちんぬ まぐとーくとぅ のーしぇ
318	328	10.0	ー。（着物のしわがよっているので直しなさい）。
318	329	12.0	まぐい 〈顔のしわ〉 【例】ちらぬ まぐえー
318	328	10.0	 アイロンっし ぬばさりーる むのー あら
318	328	10.0	ん、とぅしぬ くーどぅ やくとぅ。（顔のしわ
319	85	10.0	はアイロンで伸ばされるものではない、年の功
319	85	10.0	なのだから）。
319	72	14.3	まくとぅ 〈本当〉 【例】っやーや くとぅば
319	85	10.0	 はなさかちょーしが、なま いちゃる くと
319	85	10.0	ぅばー まくとぅ やみ？ まちげー ねーん
319	85	10.0	 やー。（あなたはことばに花咲かしているが、
319	85	10.0	今言ったことは本当か。間違いはないね）。くれ
319	85	10.0	ー まくとぅぬ くとぅ やいびーん。（これ
319	85	10.0	は本当のことです）。まくとぅ そーる っち
319	85	10.0	ゅんかえー いやー たたん。（正直な人には
319	85	10.0	悪いことは起こらない）。
319	85	12.0	まくとぅー 〈正直者〉 【例】ふり まくと
319	85	10.0	ぅー（お人好し）。うぬ っちょーや まくと
319	85	10.0	ぅー／まくとぅな むん やいびーん。（その
319	85	10.0	人は誠実な人です）。まくとぅーや たから。う
319	85	10.0	ぬ っうぃーんかえー いやーや たたん。ど
319	85	10.0	ぅーぬ っうぃーんかえー とぅこー まーて
319	85	10.0	ーくーんてぃん、ゆくゆこー っくゎっんまが
319	85	10.0	んかえー いんとぅくぬ ちゅーん。（正直者
319	85	10.0	は宝。その身には矢は立たない。自分の身には
319	85	10.0	徳は廻って来なくても、そのうち子孫には陰徳
319	85	10.0	が来る）。
319	72	14.3	まぐらー 〈道義をわきまえない者〉 【例】あ
319	85	10.0	れー ぬー からちん けーさん、ぬーっし 
319	85	10.0	とぅらちん っちゅぬ くとー さん、まぐら
319	85	10.0	ーどぅ やる。（あの人は何を貸しても返さな
319	85	10.0	い、何をしてあげても人の事はしない、道義を
319	85	10.0	わきまえていない）。
319	72	14.3	まぐりーん 〈（皮膚、着物、紙などが）しわ
319	85	10.0	くちゃになる、めくれる〉
319	72	14.3	まさいん 〈勝る〉【活】まさたん、まさらん、
319	85	10.0	まさてぃ 【例】っうぃーぢぇー ありがどぅ
319	85	10.0	 まさとーる。（泳ぎはあの人がうまい）。
319	86	12.0	まさい うとぅるい 〈優劣〉 【例】まさ
319	85	10.0	いうとぅるいぬ あてぃどぅ っちょー うみ
319	85	10.0	はまいる くとぅん ないる。（優劣があって
319	85	10.0	こそ人は努力することにもなる）。
319	85	12.0	まさい むん 〈優れもの〉 【例】んかしか
319	85	10.0	ら くぬ メーカーや まさいむんでぃ いら
319	328	10.0	っとーん。（昔からこのメーカーは優れものだ
319	328	10.0	と言われていた）。
319	315	14.3	まさかい 〈全盛期〉 【例】たー やてぃん 
319	328	10.0	んな まさかえー あしが、とぅし とぅてぃ
319	328	10.0	 しがたかたちぇー かわてぃん ちもー ち
319	328	10.0	ゃー わかわかーとぅ むちゅし やん。（誰
319	328	10.0	でも全盛期はあるが、歳をとって姿かたちは変
319	328	10.0	わっても、気持ちはいつも若くもつものだ）。
319	315	14.3	まし 〈一方よりまさること〉 【例】っやーが 
319	328	10.0	まし やしから てぃーち、たーち むっちょ
319	328	10.0	ーけー。（あなたが好きなのから１つ２つ持っ
319	328	10.0	て行きなさい）。コーヒーや あちこーこーと
319	328	10.0	ぅ ふぃじゅるー じろー まし やが？（コ
319	328	10.0	ーヒーは熱いのと冷たいの、どっちがいいか）。
319	315	14.3	まじくい 〈交わり〉 【例】んかしぇー と
319	328	10.0	ーぬ っちゅぬちゃーとぅぬ ふぃれーぬ あ
319	328	10.0	てぃ まじくいぬ ちゅーさたん。（昔は中国
319	328	10.0	の人との付き合いがあって交流が盛んだった）。
319	322	10.0	「うぬ っくゎぬちゃーや そーちょーでーど
319	328	10.0	ぅ やる ゐ？」「あいびらん どー。たいや 
319	328	10.0	うぃきがぬ うやー ちがとーいびーん」「あ
319	328	10.0	ん やん なー？ たちーまじくいぬ をぅさ
319	328	10.0	 やー」（「その子ども達は両親を同じくする間
319	328	10.0	柄なのか」「そうではありません。二人は父親は
319	328	10.0	違います」「そうなのか。他からの血が混じって
319	328	10.0	いる者が居るんだね」）。
319	315	14.3	ましし／ましさー 〈赤肉〉 【例】ましし
319	328	10.0	から くぃみそーれー。（赤肉からください）。
319	315	14.3	まじむん 〈積む〉【活】まじだん、まじまん、
319	328	10.0	まじでぃ 【例】しらびむん すんでぃち し
319	328	10.0	ゅむち まじまりーる かぢり まじでぃ あ
319	328	10.0	とー しじみーんち あんましく なとーん。
319	322	10.0	（調べものをするといって本を積めるだけ積ん
319	328	10.0	で後は片付けるのに煩わしくなっている）。
319	315	14.3	まじゅん 〈一緒に〉 【例】しちぐゎち、そ
319	328	10.0	ーぐゎちねー とぅじとぅ まじゅん っうぇ
319	328	10.0	ーかぬ やー まーいん。（旧盆、正月には妻と
319	328	10.0	一緒に親戚の家をまわる）。
320	72	14.3	まじん 〈束〉 【例】たむん たまじん（＝た
320	85	10.0	たばい） とぅてぃっち とぅらしぇー。（薪二
320	85	10.0	束取って来てくれ）。【参】普通は「たばい」を
320	85	10.0	使う。
320	72	14.3	また〜〈無傷な、完全な〉 【例】たまー ち
320	85	10.0	ゅくいむんとぅ またむのー（＝そーむのー）
320	85	10.0	 てーげーぬ っちゅがー みーわけー むち
320	85	10.0	かさん。（宝石は偽物と本物は普通の人には見
320	85	10.0	分けがむずかしい）。くぬ ゆーんかえー ま
320	85	10.0	たっちょー をぅらんしが、ありやか なとー
320	85	10.0	る っちょー んーちゃる くとぅぬ ねーら
320	85	10.0	ん。（この世には完全無欠な人間はいないが、あ
320	85	10.0	の人よりできている人は見たことがない）。
320	72	14.3	また 〈また、再び〉 【例】また いちゃら 
320	85	10.0	やー。（また逢おうね）。ちぬー まちぐゎーを
320	85	10.0	ぅてぃ どぅしとぅ いちゃたしが、ちゅーん
320	85	10.0	 また ゐぬ っちゅとぅ いちゃたん。（昨
320	85	10.0	日市場で友人と出逢ったが、今日もまた同じ人
320	85	10.0	と出逢った）。
320	85	12.0	また がらし 〈又貸し〉 【例】からしぇー
320	85	10.0	 からすしが、またがらし しぇー ならん 
320	85	10.0	どー。（貸すには貸すが、又貸ししてはだめだ
320	85	10.0	よ）。
320	86	12.0	また にーびち／また むち 〈再婚（主
320	85	10.0	に女性に用いる）〉 【例】いく けーん また
320	85	10.0	にーびち／またむち しん、しぇーうぇー な
320	85	10.0	いんでー いららん。（何度再婚しても、幸せに
320	85	10.0	なれるとは言えない）。
320	85	12.0	また どぅめーい 〈再婚〉 【例】あぬ っ
320	85	10.0	ちょー とぅじ をぅらん なさーに なげー
320	85	10.0	 しからーさぎさ そーたしが、ちかぐる ま
320	85	10.0	たどぅめーい さんでぃ どー。（あの人は妻
320	85	10.0	をなくして⻑いこと寂しそうにしていたが、近
320	85	10.0	頃再婚したってよ）。
320	72	14.3	また 〈股〉
320	85	12.0	また ぐし 〈股ぐら〉 【例】どぅく くぇ
320	85	10.0	ーれーからー またぐしぇー しりやーに は
320	85	10.0	ぎてぃ やむんでぃ。（あまり太ると股ぐらは
320	85	10.0	擦れてはげて痛いって）。
320	329	12.0	また ぬい 〈またがって乗ること〉 【例】
320	328	10.0	なまー うぃなぐぬ すばぬい すしぇー ん
320	328	10.0	ーだらんくとぅ、うぃなぐぬ またぬえー ふ
320	328	10.0	ーぢぇー ねーんでぃ たーがが いーたら？
320	322	10.0	（現在は女性が片方に足をそろえて乗るのは目
320	328	10.0	にすることはないので、女性のまたがって乗る
320	328	10.0	のはみっともないっていったい誰が言ったの
320	328	10.0	か）。
320	329	12.0	また ばし ごーやく 〈二股かける者〉
320	321	10.0	【例】あぬ っちょー ありんかい たっくゎ
320	328	10.0	い、くりんかい たっくゎい する またばし
320	328	10.0	ごーやく やくとぅ、ゆー くくりてぃ ふぃ
320	328	10.0	らり よー。（あの人はあの人にくっつき、この
320	328	10.0	人にくっつくどっちつかずなので、気を付けて
320	328	10.0	つきあいなさいよ）。
320	315	14.3	まち 〈市場〉 【例】やしぇーまち（野菜市）、
320	328	10.0	ちぶやまち（陶器市）、っわーさーまち（屠殺
320	328	10.0	市）、いゆまち（魚市）、そーぐゎちまち（正月
320	328	10.0	市）、ぶんまち（旧盆市）。なーふぁぬ まちぇ
320	328	10.0	ー しちぐゎち、そーぐゎちねー こーいむん
320	328	10.0	さーぬ まんでぃ いばやーしーちぇー そー
320	328	10.0	てーくとぅ あとぅから いちゅしぇー まし
320	328	10.0	 どー。（那覇の市は旧盆、正月に買い物客が多
320	328	10.0	くてごった返しているので、後で行くのがいい
320	328	10.0	よ）。
320	329	12.0	まち がしらー 〈市の人気商品〉 【例】ぶ
320	328	10.0	んまちぬ まちがしらー なーくぬ マンゴー
320	328	10.0	 やん。（盆市の人気商品は宮古のマンゴーだ）。
320	329	12.0	まち がねー 〈場所使用料〉 【例】まちり
320	328	10.0	ぬ まちがねーや ちゃぬ あたい やが や
320	328	10.0	ー？（祭りの場所使用料はどのくらいかねえ）。
320	329	12.0	まち ばた 〈市場のそば〉 【例】いったー
320	328	10.0	 やーや まちばた なてぃ、あっちん いか
320	328	10.0	りーくとぅ、こーいむぬん しーやっさぬ、う
320	328	10.0	ーぐとぅ やる むん なー。（あなたの家は
320	328	10.0	市場のそばで歩いても行けるので、買い物もし
320	328	10.0	やすいてよかったね）。
320	329	12.0	まち や 〈店〉 【例】ぬーから ぬーまで
320	328	10.0	ぃ ひゃくえんさーに こーらりーる まちや
320	328	10.0	ぬ なまー あまくまんかい あん。（何から
321	85	10.0	何まで百円で買える店が今はあちこちにある）。
321	85	10.0	まぎまちやんかい さってぃ んかしから あ
321	85	10.0	たる まちやぐゎーぬ なまー ねーん なと
321	85	10.0	ーん。（大型店に潰されて昔から在る小売り店
321	85	10.0	は今はなくなっている）。
321	72	14.3	まちーん 〈御霊を祀る〉【活】まちたん、まち
321	85	10.0	らん、まちてぃ 【例】うやふぁーふじぬ ぶち
321	85	10.0	だん まちてぃ めーなち うちゃとぅーっし
321	85	10.0	 うさぎーん。（先祖の御霊を祀って毎日お茶
321	85	10.0	湯してお供えする）。
321	72	14.3	まちうちゅん 〈裏切る〉【活】まちうっちゃ
321	85	10.0	ん、まちうたん、まちうっち 【例】ありんかい
321	85	10.0	 ちゅらーく まちうたったん。（あの人に完
321	85	10.0	全に裏切られた）。
321	72	14.3	まちげー 〈間違い、過失〉 【例】わーが 
321	85	10.0	いーまちげー やてーくとぅ、くねーてぃ と
321	85	10.0	ぅらしぇー。（私の言い間違いだったので、許し
321	85	10.0	てくださいね）。
321	72	14.3	まちげー ぐとぅ 〈道徳的に間違ったこ
321	85	10.0	と〉 【例】うんぐとぅ しーねー ちゃー な
321	85	10.0	いんでぃ いーるくとぅぬ わからん っちょ
321	85	10.0	ー まちげーぐとぅ ないる ばーん あん。
321	79	10.0	（そんなことをしたらどうなるのかというのも
321	85	10.0	解らない人は不道徳なことになるときもある）。
321	72	14.3	まちぶいん 〈からみつく、肉体関係をもつ〉
321	78	10.0	【活】まちぶたん、まちぶらん、まちぶてぃ 【例】
321	85	10.0	いーちゅーぬ まちぶいねー ふとぅちぐりさ
321	85	10.0	くとぅ、はさんさーに たっちれー。（糸がから
321	85	10.0	みつくとほどけ難いので、ハサミで切り取りな
321	85	10.0	さい）。たくぬ じゅーんかい いーちゅーぬ
321	85	10.0	 まちぶてぃ ちんぶるげーやー さがなー 
321	85	10.0	うてぃてぃ ちゅーっさー。（凧のしっぽに糸
321	85	10.0	がからんでくるくる回りながら落ちてくるよ）。
321	85	10.0	わらびぬ まちぶてぃ ちゅーる ばすねー 
321	85	10.0	まじゅん あしでぃ うやっくゎちなぢ すし
321	85	10.0	 やん。（子が甘えてくっついてくるときには
321	85	10.0	一緒に遊んで親と子の契りを果たす）。わった
321	85	10.0	ーとー ちがてぃ、ちかぐるぬ うぃきがとぅ
321	328	10.0	 うぃなごー あとぅさちん ぬーん かんげ
321	328	10.0	ーらん、まちぶてぃ あしどーしが。（私たちと
321	328	10.0	は違って、最近の男と女は後先も何も考えない
321	328	10.0	で、くっつきあっているが）。まちぶい すん。
321	322	10.0	（からまる）。てぃー ふぃさ まちぶい そー
321	328	10.0	ん。（足手まといになっている）。
321	315	14.3	まちゃーすん 〈群がる、立ちこめる〉【活】
321	328	10.0	まちゃーちゃん、まちゃーさん、まちゃーち
321	321	10.0	【例】あみぐゎーんかい あいこーぬ まちゃー
321	328	10.0	ちょーぐとぅ、しじみれー。（飴にアリがたかっ
321	328	10.0	ているので取りのぞきなさい）。なーをぅてぃ
321	328	10.0	 かりくさ とぅいちゃめーてぃ めーちゃく
321	328	10.0	とぅ、きぶしぬ まちゃーち みーぬ すんく
321	328	10.0	ゎてぃ あきららん。（庭で枯れ草をかき集め
321	328	10.0	て燃やしたので、煙が立ちこめて目にしみて痛
321	328	10.0	くて開けられない）。
321	315	14.3	まちゅん 〈蒔く、撒く〉【活】まちゃん、まか
321	328	10.0	ん、まち 【例】うりずんぬ めーに ゴーヤー
321	328	10.0	ぬ さに まちーねー ゆー ないん。（うり
321	328	10.0	ずんの前にゴーヤーの種を蒔くとよくできる）。
321	328	10.0	あたいぐゎーぬ やしぇーんかい みじ まち
321	328	10.0	ょーけー。（菜園の野菜に水を撒いておきなさ
321	328	10.0	い）。
321	329	12.0	まち ほーいん 〈まき散らす〉【活】〜ほー
321	328	10.0	たん、〜ほーらん、〜ほーてぃ 【例】せつぶんね
321	328	10.0	ー とーふまーみ まち、うに うぃーほーい
321	328	10.0	ん。（節分には大豆をまき、⻤を追い払う）。
321	315	14.3	まちゅん 〈待つ〉【活】まっちゃん、またん、
321	328	10.0	まっち 【例】ちゃっさ まっちん くーんた
321	328	10.0	くとぅ けーたん。（いくら待っても来なかっ
321	328	10.0	たので帰った）。まちゅしがどぅ うふいよー
321	328	10.0	 とぅいる。（あわてず焦らず機会を待つのが
321	328	10.0	幸運を得る）。
321	329	12.0	まち あかすん 〈待ち明かす〉【活】〜あか
321	328	10.0	ちゃん、〜あかさん、〜あかち 【例】そーぐゎち
321	328	10.0	ぬ あがいてぃーだ んーぢゅんち まちあか
321	328	10.0	すん。（初日を見るといって夜を待ち明かした）。
321	329	12.0	まち うきーん 〈待ち構える〉【活】〜うき
321	328	10.0	たん、〜うきらん、〜うきてぃ 【例】たー めー
322	85	10.0	んかい ぼーるぬ とぅでぃちゅーが すら 
322	85	10.0	わからんくとぅ、んな ちむわさみち さがな
322	85	10.0	ー まちうきとーたん。（誰の前にボールが飛
322	85	10.0	んでくるのか分からないので、みんなドキドキ
322	85	10.0	しながら待ち構えていた）。
322	72	14.3	まちゅん 〈巻く〉【活】まちゃん、まかん、ま
322	85	10.0	ち 【例】かじまーいっし ふにん ぬみくむ
322	85	10.0	る あたい なみぬ したたか まちょーる 
322	85	10.0	うかーさる とぅくまぬ あん。（つむじ風が
322	85	10.0	吹いて船も飲み込むほど潮も渦巻いている危険
322	85	10.0	な場所がある）。ちんなのー っんまりたる 
322	85	10.0	とぅちから がらー まちょーん。（カタツム
322	85	10.0	リは生まれたときから殻は巻いている）。【参】
322	85	10.0	がんしなーなみ（渦潮）。
322	86	12.0	まちゃー 〈つむじ〉 【例】たーちまちゃー
322	85	10.0	や うーまくーんでぃ いらっとーしが、あん
322	85	10.0	 やがやー？（つむじの２つ巻きはやんちゃと
322	85	10.0	言われているが、そうなのかなあ）。
322	72	14.3	まっ〜〈真〉
322	85	12.0	まっかーら 〈真っ赤〉 【例】うちなーぬ 
322	85	10.0	はながしらー まっかーらっし さちょーる 
322	85	10.0	でぃーぐ やん。（沖縄の花の筆頭は真っ赤に
322	85	10.0	咲いているデイゴだ）。
322	85	12.0	まっくーる 〈真っ黒〉 【例】がらさーや 
322	85	10.0	ぬーんち まっくーるっし あんし さーはご
322	85	10.0	ーさる。（カラスはどうして真っ黒でそんなに
322	85	10.0	薄気味悪いのか）。
322	85	12.0	まっしーら 〈真っ白〉 【例】うちなーぬ 
322	85	10.0	しなー まっしーらっし ちゅらさん。（沖縄
322	85	10.0	の砂は真っ白してきれい）。あぬ まっしーら
322	85	10.0	ぬ らんぬ はなー ちゃっさが？（あの真っ
322	85	10.0	白の蘭の花はいくらか）。
322	85	12.0	まっちーる 〈真っ⻩色〉 【例】イッペーぬ
322	85	10.0	 はなー まっちーるー やてぃ、もーきーが
322	85	10.0	んでぃ ゆすぐにんかい っんぢゃる っちゅ
322	85	10.0	ぬちゃーが ブラジルから むっちちゃんでぃ
322	85	10.0	 どー。（イッペーの花は真っ⻩色で、出稼ぎに
322	85	10.0	外国に行った人たちがブラジルから持って来た
322	85	10.0	ってよ）。
322	329	12.0	まっとーばー 〈一徹者〉 【例】あれー 
322	328	10.0	まっとーばー やくとぅ むちかさん どー。
322	322	10.0	（あれは一徹者だから難しいよ）。まっとーばー
322	328	10.0	や ふぃぢゃい、にぢれー ねーらん、うぬま
322	328	10.0	ま まっしーぐ いちゅん。（一徹者は左、右は
322	328	10.0	なくて、そのまままっすぐ行く）。
322	315	14.3	まっくゎ 〈枕〉 【例】んかしぇー きーま
322	328	10.0	っくゎ、むみがらまっくゎぬ あたしが、なま
322	328	10.0	ー はにまっくゎ なとーん。（昔は木枕、籾殻
322	328	10.0	枕があったが、今では羽毛枕になっている）。
322	315	14.3	まったらー 〈ツバメ〉 【例】まったらーや 
322	328	10.0	っちゅぬ やーぬ あまだいんかい しー ち
322	328	10.0	ゅくてぃ っくゎぐゎー ふどぅっわーすん。
322	322	10.0	（ツバメは人の家の軒下に巣を作って子を養う）。
322	315	14.3	〜までぃー 〈無し〉 【例】くぬ くちゃぐ
322	328	10.0	ゎーや いばさぬ、っんぢゅち むどぅるちん
322	328	10.0	 ならん。いーちまでぃー すんねー すさ。
322	322	10.0	（この裏座は狭くて、伸び伸び動けない。窒息し
322	328	10.0	そうだ）。ねーさーに やーまでぃー そーる
322	328	10.0	 っちゅぬちゃーぬ ちむ かんげーいねー 
322	328	10.0	ちゃーん ならん ないん。（地震で家を失っ
322	328	10.0	た人たちの気持ちを考えるとどうしようもなく
322	328	10.0	なる）。あぬ っちょー うやまでぃー そー
322	328	10.0	くとぅ、ありぬ ちむ あきーるまでー さー
322	328	10.0	てー ならん。（あの人は親を無くしているの
322	328	10.0	で、あの人が心を開けるまで刺激してはいけな
322	328	10.0	い）。っくゎ までぃー（子無し）、そー まで
322	328	10.0	ぃー（理性を失うこと）。
322	315	14.3	まどぅ 〈暇、隙間〉 【例】しくちぬ いちゅ
322	328	10.0	なさぬ、わんにんかえー なま あしぶる ま
322	328	10.0	どぅん ねーらん。（仕事が忙しくて、私には遊
322	328	10.0	ぶ暇もない）。
322	329	12.0	まどぅ なんか 〈偶数目の法事〉 【例】ま
322	328	10.0	どぅなんかー っうぇーかぬちゃーびけーっし
322	328	10.0	 すくとぅ、どぅしぬちゃーや いかんてぃん
322	328	10.0	 しむん。（偶数目の法事は親戚だけでするの
322	328	10.0	で、友だちは行かなくてもよい）。
322	329	12.0	まどぅぬ むん 〈間食〉 【例】とぅく ま
322	328	10.0	どぅぬむん とぅいぢゅーさいねー わた み
323	85	10.0	っち むのー かまらん ないん どー。（あ
323	85	10.0	まり間食をとり過ぎるとお腹がいっぱいになっ
323	85	10.0	て食べれなくなるよ）。
323	72	14.3	まとぅまいん 〈まとまる〉【活】まとぅまた
323	85	10.0	ん、まとぅまらん、まとぅまてぃ
323	72	14.3	まとぅみーん 〈まとめる、統一する〉【活】
323	85	10.0	まとぅみたん、まとぅみらん、まとぅみてぃ
323	78	10.0	【例】なまからぬ わらびんちゃーんかい まち
323	85	10.0	げー ねーらんぐとぅ うちなーぐち ならー
323	85	10.0	さんねー ならんくとぅ うてぃふん うむん
323	85	10.0	じてぃ まとぅみーしどぅ かんぬーな くと
323	85	10.0	ー あらんが やー。（これからの子どもたち
323	85	10.0	に正しく沖縄語を教えないといけないので、手
323	85	10.0	本を重んじてまとめるのが大切ではないのかな
323	85	10.0	あ）。
323	72	14.3	まぶい 〈魂〉 【例】まぶい／たまし ぬぎー
323	85	10.0	ん。（びっくりする）。まぶい／まぶやー うと
323	85	10.0	ぅすん。（魂を落とす）。まぶゑー んかとーて
323	85	10.0	ーさ。（噂をすれば影）。【参】たまし。
323	86	12.0	まぶい うてぃ／ぬぎ 〈魂落ち〉 【例】
323	85	10.0	くぶ わらべー まぶいうてぃ／まぶいぬぎ 
323	85	10.0	そーくとぅ、くみらんねー ましぇー ならん
323	85	10.0	 どー。（この子は魂落ちしているので、入れ込
323	85	10.9	まないとよくはならないよ）。【参】宮良 (2019b,
323	85	28.2	55 頁)。まぶい ぐみ 〈魂込め〉 【例】くるまじこ
323	85	10.0	 あーたい、たかさる とぅくまから うてぃ
323	85	10.0	たい、うみかーらをぅてぃ っんぶっくぃたい、
323	85	10.0	むぬかんげーぬ しーぢゅーさるたみに ちむ
323	85	10.0	んくくるん ちかりとーるとぅちに まぶいぐ
323	85	10.0	み すん。（自動車事故にあったり、高いところ
323	85	10.0	から落ちたり、海川で溺れたり、ものを考え過
323	85	10.0	ぎるために精神的にも疲れているときに魂込め
323	85	10.0	をする）。【参】くたんでぃーん（重労働で疲れ
323	85	10.0	る）、をぅたいん（軽い労働で疲れる）、ちかり
323	85	10.9	ーん（精神的に疲れる）。【参】宮良 (2019b, 55
323	85	28.2	頁)。まぶい わかし 〈魂分かし〉 【例】しんじ
323	85	10.0	ゅーくにちぬ ゆさんでぃに ぐそーとぅ い
323	328	10.0	ちみとぅ ちりわかする うぐゎん する く
323	328	10.0	とぅ 「まぶいわかし」んでぃ いーん。（４９
323	328	10.0	日の夕方に浄土と現世とを切り離す拝みをする
323	328	10.0	ことを「魂分かし」と言う）。
323	315	14.3	まふっくゎ 〈真昼間〉 【例】まふっくゎね
323	328	10.0	ー どぅーてーぬ みじぇー むる ねーん 
323	328	10.0	なてぃ、ぶちくん ないくとぅ、ふかまーるー
323	328	10.0	や さんしぇー まし。（真昼間には体内の水
323	328	10.0	分がまったく不足して、気分が悪くなるので、
323	328	10.0	外出はしない方がいい）。
323	315	14.3	まま 〈言いなり〉 【例】あまぬ みーとぅんだ
323	328	10.0	ー とぅじまま／をぅとぅまま やさ やー。
323	322	10.0	（あそこの夫婦は妻の言いなり／夫のいいなり
323	328	10.0	だね）。あったー うやっくゎー っくゎまま
323	328	10.0	 やん どー。（あちらの親子は子の言いなり
323	328	10.0	だよ）。っくゎまま しみーねー、あとー なー
323	328	10.0	 てぃーん ちきららん ないん どー。（子
323	328	10.0	のわがままを通すと、後ではもう手がつけられ
323	328	10.0	なくなるよ）。
323	315	14.3	まま 〈一緒〉 【例】たーが ぬーんでぃ い
323	328	10.0	ちゃんてーまん、ぬーぬ あたんてーまん、う
323	328	10.0	やっくゎー まーまでぃん まま やさ。（誰
323	328	10.0	がなんと言っても、何があっても、親子はどこ
323	328	10.0	までも一緒だよ）。っやーとぅ わんとー ま
323	328	10.0	ま ならんさ。（あなたと私は一緒になれない
323	328	10.0	ね）。うむいる まま なてぃー？（思いのまま
323	328	10.0	になったか）。【参】ないるぐとぅ やさ。（なる
323	328	10.0	がようにってことよ）。
323	315	14.3	まま 〈血縁関係のない、継〜〉 【例】ちょー
323	328	10.0	でーや ぐにん やしが、そーちょーでーや 
323	328	10.0	みっちゃい やてぃ あとぅぬ たえー まま
